# phase elapsed_s device_used_mib chronon3d_cli_used_mib gpu_util_pct
rendering 5.93 779 680 0
rendering 6.05 815 952 0
rendering 6.14 1111 1012 0
rendering 6.22 1111 1012 14
rendering 6.32 1111 1016 14
rendering 6.41 1115 1016 14
rendering 6.49 1115 1016 14
rendering 6.58 1115 938 14
rendering 6.66 728 630 14
resident_hold 6.74 728 630 4
resident_hold 6.82 728 630 4
resident_hold 6.90 728 630 4
resident_hold 6.98 728 630 4
resident_hold 7.06 728 630 4
resident_hold 7.14 728 630 4
resident_hold 7.21 728 630 0
resident_hold 7.30 728 630 0
resident_hold 7.38 728 630 0
resident_hold 7.46 728 630 0
resident_hold 7.54 728 630 0
resident_hold 7.63 728 630 0
resident_hold 7.71 728 630 0
resident_hold 7.82 728 630 0
resident_hold 7.91 728 630 0
resident_hold 8.01 728 630 0
resident_hold 8.09 728 630 0
resident_hold 8.22 728 630 0
resident_hold 8.34 728 630 0
resident_hold 8.41 728 630 0
resident_hold 8.49 728 630 0
resident_hold 8.56 728 630 0
resident_hold 8.64 728 630 0
resident_hold 8.72 728 630 0
resident_hold 8.80 728 630 0
resident_hold 8.89 728 630 0
resident_hold 8.99 728 630 0
resident_hold 9.11 728 630 0
resident_hold 9.19 728 630 0
resident_hold 9.29 728 630 0
resident_hold 9.37 728 630 0
resident_hold 9.46 728 630 0
resident_hold 9.55 728 630 0
resident_hold 9.66 728 630 0
resident_hold 9.75 728 630 0
resident_hold 9.84 728 630 0
resident_hold 9.96 728 630 0
resident_hold 10.08 728 630 0
resident_hold 10.17 728 630 0
resident_hold 10.33 728 630 0
resident_hold 10.48 728 630 0
resident_hold 10.59 728 630 0
resident_hold 10.76 728 630 0
resident_hold 10.86 728 630 0
resident_hold 10.95 728 630 0
resident_hold 11.05 728 630 0
resident_hold 11.13 728 630 0
resident_hold 11.22 728 630 0
resident_hold 11.30 728 630 0
resident_hold 11.38 728 630 0
resident_hold 11.55 728 630 0
resident_hold 11.69 728 630 0
resident_hold 11.86 728 630 0
resident_hold 12.03 728 630 0
resident_hold 12.23 728 630 0
resident_hold 12.36 728 630 0
resident_hold 12.48 728 630 0
resident_hold 12.62 728 630 0
resident_hold 12.78 728 630 0
resident_hold 12.88 728 630 0
resident_hold 13.00 728 630 0
resident_hold 13.10 728 630 0
resident_hold 13.23 728 630 0
resident_hold 13.29 728 630 0
resident_hold 13.39 728 630 0
resident_hold 13.51 728 630 0
resident_hold 13.67 728 630 0
resident_hold 13.77 728 630 0
resident_hold 13.93 728 630 0
resident_hold 14.06 728 630 0
resident_hold 14.23 728 630 0
resident_hold 14.37 728 630 0
resident_hold 14.47 728 630 0
resident_hold 14.56 728 630 0
resident_hold 14.66 728 630 0
resident_hold 14.75 728 630 0
resident_hold 14.84 728 630 0
resident_hold 14.94 728 630 0
resident_hold 15.05 728 630 0
resident_hold 15.14 728 630 0
resident_hold 15.22 728 630 0
resident_hold 15.30 728 630 0
resident_hold 15.39 728 630 0
resident_hold 15.50 728 630 0
resident_hold 15.56 728 630 0
resident_hold 15.63 728 630 0
resident_hold 15.71 728 630 0
resident_hold 15.79 728 630 0
resident_hold 15.86 728 630 0
resident_hold 15.93 728 630 0
resident_hold 16.01 728 630 0
resident_hold 16.10 728 630 0
resident_hold 16.17 728 630 0
resident_hold 16.25 728 630 0
resident_hold 16.31 728 630 0
resident_hold 16.39 728 630 0
resident_hold 16.47 728 630 0
resident_hold 16.55 728 630 0
resident_hold 16.63 728 630 0
resident_hold 16.69 728 630 0
resident_hold 16.79 728 630 0
resident_hold 16.87 728 630 0
resident_hold 16.96 728 630 0
resident_hold 17.04 728 630 0
resident_hold 17.12 728 630 0
resident_hold 17.22 728 630 0
resident_hold 17.30 728 630 0
resident_hold 17.36 728 630 0
resident_hold 17.47 728 630 0
resident_hold 17.56 728 630 0
resident_hold 17.65 728 630 0
resident_hold 17.75 728 630 0
resident_hold 17.83 728 630 0
resident_hold 17.92 728 630 0
resident_hold 18.02 728 630 0
resident_hold 18.10 728 630 0
resident_hold 18.18 728 630 0
resident_hold 18.25 728 630 0
resident_hold 18.33 728 630 0
resident_hold 18.41 728 630 0
resident_hold 18.50 728 630 0
resident_hold 18.61 728 630 0
resident_hold 18.72 728 630 0
resident_hold 18.79 728 630 0
resident_hold 18.88 728 630 0
resident_hold 18.97 728 630 0
resident_hold 19.08 728 630 0
resident_hold 19.19 728 630 0
resident_hold 19.31 728 630 0
resident_hold 19.44 728 630 0
resident_hold 19.56 728 630 0
resident_hold 19.66 728 630 0
resident_hold 19.75 728 630 0
resident_hold 19.84 728 630 0
resident_hold 19.93 728 630 0
resident_hold 20.01 728 630 0
resident_hold 20.10 728 630 0
resident_hold 20.17 728 630 0
resident_hold 20.24 728 630 0
resident_hold 20.33 728 630 0
resident_hold 20.41 728 630 0
resident_hold 20.49 728 630 0
resident_hold 20.57 728 630 0
resident_hold 20.64 728 630 0
resident_hold 20.71 728 630 0
resident_hold 20.78 728 630 0
resident_hold 20.85 728 630 0
resident_hold 20.94 728 630 0
resident_hold 21.02 728 630 0
resident_hold 21.14 728 630 0
resident_hold 21.25 728 630 0
resident_hold 21.35 728 630 0
resident_hold 21.45 728 630 0
resident_hold 21.55 728 630 0
resident_hold 21.66 728 630 0
resident_hold 21.80 726 620 0
resident_hold 21.93 700 424 0
resident_hold 22.08 499 424 0
resident_hold 22.16 497 417 0
resident_hold 22.25 471 218 0
after_shutdown 22.39 270 218 0
after_shutdown 22.48 270 218 0
after_shutdown 22.58 270 218 0
after_shutdown 22.70 270 218 0
after_shutdown 22.81 270 218 0
after_shutdown 22.93 270 218 0
after_shutdown 23.07 270 218 0
after_shutdown 23.18 270 218 0
after_shutdown 23.26 270 218 0
after_shutdown 23.40 270 218 0
after_shutdown 23.53 270 218 0
after_shutdown 23.65 270 218 0
after_shutdown 23.75 270 218 0
after_shutdown 23.84 270 218 0
after_shutdown 23.95 270 218 0
after_shutdown 24.02 270 218 0
after_shutdown 24.11 270 218 0
after_shutdown 24.20 270 218 0
after_shutdown 24.36 270 218 0
after_shutdown 24.50 270 218 0
after_shutdown 24.61 270 218 0
after_shutdown 24.76 270 218 0
after_shutdown 24.91 270 218 0
after_shutdown 25.03 270 218 0
after_shutdown 25.17 270 218 0
after_shutdown 25.32 270 218 0
after_shutdown 25.49 270 218 0
after_shutdown 25.64 270 218 0
